#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_855	3029	26	N	N	2	*	*,855,*
contig_1406	3028	7	N	N	1	*	*,1406,*
contig_607	3019	11	N	N	1	*	*,607,*
contig_785	3019	4	N	N	1	*	*,785,*
contig_1779	3018	9	N	N	2	*	*,1779,*
contig_1925	3018	5	N	N	1	*	*,1925,*
contig_1950	3013	6	N	N	1	*	*,1950,*
contig_1500	3011	9	N	N	1	*	*,1500,*
contig_1953	3010	15	N	N	2	*	*,1953,*
contig_1615	3009	6	N	N	1	*	*,1615,*
contig_2365	3009	8	N	N	2	*	*,2365,*
contig_2374	3007	36	N	N	3	*	*,2374,*
contig_1318	3003	7	N	N	1	*	*,1318,*
contig_1781	3003	8	N	N	2	*	*,1781,*
contig_219	2998	18	N	N	4	*	*,219,*
contig_1373	2997	9	N	N	2	*	*,1373,*
contig_572	2997	8	N	N	2	*	*,572,*
contig_1800	2995	5	N	N	1	*	*,1800,*
contig_696	2994	12	N	N	2	*	*,696,*
contig_1040	2992	8	N	N	1	*	*,1040,*
contig_343	2992	20	N	N	5	*	*,343,*
contig_1794	2990	7	N	N	1	*	*,1794,*
contig_2355	2990	7	N	N	1	*	*,2355,*
contig_879	2986	9	N	N	1	*	*,879,*
contig_238	2985	10	N	N	2	*	*,238,*
contig_1403	2983	12	N	N	2	*	*,1403,*
contig_2181	2983	5	N	N	1	*	*,2181,*
contig_603	2982	27	N	N	3	*	*,603,*
contig_99	2982	7	N	N	1	*	*,99,*
contig_1053	2981	5	N	N	1	*	*,1053,*
contig_320	2979	23	N	N	2	*	*,320,*
contig_2189	2978	11	N	N	2	*	*,2189,*
contig_777	2978	6	N	N	1	*	*,777,*
contig_1645	2977	4	N	N	1	*	*,1645,*
contig_945	2976	14	N	N	2	*	*,945,*
contig_1746	2975	14	N	N	3	*	*,1746,*
contig_1679	2974	19	N	N	3	*	*,1679,*
contig_2538	2974	15	N	N	3	*	*,2538,*
contig_349	2974	9	N	N	2	*	*,349,*
contig_1141	2973	9	N	N	2	*	*,1141,*
contig_1943	2973	10	N	N	2	*	*,1943,*
contig_2193	2973	16	N	N	4	*	*,2193,*
contig_451	2973	8	N	N	1	*	*,451,*
contig_1819	2966	5	N	N	1	*	*,1819,*
contig_2500	2966	22	N	N	2	*	*,2500,*
contig_1490	2965	5	N	N	1	*	*,1490,*
contig_1749	2964	6	N	N	1	*	*,1749,*
contig_719	2962	6	N	N	1	*	*,719,*
contig_1932	2960	20	N	N	3	*	*,1932,*
contig_1962	2954	12	N	N	3	*	*,1962,*
contig_1518	2953	7	N	N	1	*	*,1518,*
contig_1830	2951	7	N	N	1	*	*,1830,*
contig_1949	2951	7	N	N	1	*	*,1949,*
contig_235	2951	27	N	N	3	*	*,235,*
contig_1609	2949	6	N	N	1	*	*,1609,*
contig_1653	2947	6	N	N	1	*	*,1653,*
contig_918	2947	11	N	N	2	*	*,918,*
contig_104	2946	11	N	N	2	*	*,104,*
contig_529	2945	7	N	N	1	*	*,529,*
contig_263	2944	18	N	N	3	*	*,263,*
contig_679	2941	30	N	N	3	*	*,679,*
contig_1087	2940	7	N	N	1	*	*,1087,*
contig_1539	2939	11	N	N	1	*	*,1539,*
contig_391	2939	5	N	N	1	*	*,391,*
contig_1305	2937	9	N	N	2	*	*,1305,*
contig_2250	2937	11	N	N	2	*	*,2250,*
contig_977	2937	12	N	N	2	*	*,977,*
contig_825	2936	7	N	N	1	*	*,825,*
contig_1623	2935	12	N	N	2	*	*,1623,*
contig_1869	2935	10	N	N	2	*	*,1869,*
contig_1561	2931	5	N	N	1	*	*,1561,*
contig_1186	2928	19	N	N	3	*	*,1186,*
contig_2334	2928	7	N	N	1	*	*,2334,*
contig_2042	2927	6	N	N	1	*	*,2042,*
contig_1212	2925	5	N	N	1	*	*,1212,*
contig_1888	2925	6	N	N	1	*	*,1888,*
contig_2280	2924	30	N	N	2	*	*,2280,*
contig_611	2922	6	N	N	1	*	*,611,*
contig_2129	2921	17	N	N	4	*	*,2129,*
contig_605	2921	21	N	N	2	*	*,605,*
contig_2103	2920	6	N	N	1	*	*,2103,*
contig_144	2918	10	N	N	2	*	*,144,*
contig_2036	2918	6	N	N	1	*	*,2036,*
contig_357	2917	6	N	N	1	*	*,357,*
contig_1307	2910	15	N	N	3	*	*,1307,*
contig_350	2910	25	N	N	1	*	*,350,*
contig_1107	2907	8	N	N	1	*	*,1107,*
contig_2100	2906	5	N	N	1	*	*,2100,*
contig_906	2906	6	N	N	1	*	*,906,*
contig_163	2904	32	N	N	3	*	*,163,*
contig_1967	2903	9	N	N	2	*	*,1967,*
contig_2057	2903	5	N	N	1	*	*,2057,*
contig_760	2902	6	N	N	1	*	*,760,*
contig_1473	2897	3	N	N	1	*	*,1473,*
contig_2257	2897	6	N	N	1	*	*,2257,*
contig_2351	2897	4	N	N	1	*	*,2351,*
contig_1095	2891	9	N	N	1	*	*,1095,*
contig_2033	2891	10	N	N	2	*	*,2033,*
contig_1542	2890	10	N	N	2	*	*,1542,*
contig_1734	2890	22	N	N	4	*	*,1734,*
contig_1760	2889	6	N	N	1	*	*,1760,*
contig_1771	2889	11	N	N	2	*	*,1771,*
contig_311	2889	7	N	N	1	*	*,311,*
contig_2018	2887	12	N	N	2	*	*,2018,*
contig_1722	2886	5	N	N	1	*	*,1722,*
contig_975	2886	5	N	N	1	*	*,975,*
contig_1220	2882	21	N	N	4	*	*,1220,*
contig_369	2881	5	N	N	1	*	*,369,*
contig_1003	2879	94	N	Y	2	190	*,1003,*
contig_668	2879	15	N	N	1	*	*,668,*
contig_2138	2874	6	N	N	1	*	*,2138,*
contig_288	2872	22	N	N	1	*	*,288,*
contig_1777	2869	8	N	N	2	*	*,1777,*
contig_1951	2869	3	N	N	1	*	*,1951,*
contig_532	2867	9	N	N	1	*	*,532,*
contig_914	2867	10	N	N	2	*	*,914,*
contig_1467	2865	7	N	N	1	*	*,1467,*
contig_2306	2865	5	N	N	1	*	*,2306,*
contig_276	2865	6	N	N	1	*	*,276,*
contig_535	2864	12	N	N	2	*	*,535,*
contig_2163	2863	6	N	N	1	*	*,2163,*
contig_1435	2861	13	N	N	2	*	*,1435,*
contig_763	2861	11	N	N	1	*	*,763,*
contig_2377	2860	21	N	N	5	*	*,2377,*
contig_1843	2859	6	N	N	1	*	*,1843,*
contig_1173	2857	5	N	N	1	*	*,1173,*
contig_2296	2857	10	N	N	2	*	*,2296,*
contig_1529	2856	13	N	N	2	*	*,1529,*
contig_1646	2852	8	N	N	2	*	*,1646,*
contig_934	2852	3	N	N	1	*	*,934,*
contig_1858	2849	10	N	N	2	*	*,1858,*
contig_1402	2848	11	N	N	2	*	*,1402,*
contig_1098	2844	14	N	N	2	*	*,1098,*
contig_130	2843	15	N	N	3	*	*,130,*
contig_1353	2843	4	N	N	1	*	*,1353,*
contig_372	2842	10	N	N	2	*	*,372,*
contig_1917	2839	6	N	N	1	*	*,1917,*
contig_51	2839	14	N	N	3	*	*,51,*
contig_1339	2836	16	N	N	3	*	*,1339,*
contig_1573	2836	8	N	N	2	*	*,1573,*
contig_812	2836	23	N	N	2	*	*,812,*
contig_1370	2835	7	N	N	1	*	*,1370,*
contig_1379	2835	7	N	N	1	*	*,1379,*
contig_1874	2834	12	N	N	3	*	*,1874,*
contig_961	2832	7	N	N	1	*	*,961,*
contig_1443	2831	9	N	N	2	*	*,1443,*
contig_1886	2831	16	N	N	2	*	*,1886,*
contig_1464	2826	12	N	N	3	*	*,1464,*
contig_181	2824	5	N	N	1	*	*,181,*
contig_89	2821	45	N	N	2	*	*,89,*
contig_1504	2820	31	N	N	3	*	*,1504,*
contig_2003	2820	5	N	N	1	*	*,2003,*
contig_1083	2818	15	N	N	3	*	*,1083,*
contig_1816	2816	8	N	N	1	*	*,1816,*
contig_2045	2816	7	N	N	1	*	*,2045,*
contig_775	2812	10	N	N	1	*	*,775,*
contig_1280	2811	10	N	N	1	*	*,1280,*
contig_1945	2811	12	N	N	3	*	*,1945,*
contig_2062	2811	4	N	N	1	*	*,2062,*
contig_1428	2809	21	N	N	4	*	*,1428,*
contig_851	2809	10	N	N	2	*	*,851,*
contig_631	2808	28	N	N	2	*	*,631,*
contig_2414	2807	6	N	N	1	*	*,2414,*
contig_1471	2805	5	N	N	1	*	*,1471,*
contig_1707	2802	11	N	N	2	*	*,1707,*
contig_884	2801	5	N	N	1	*	*,884,*
contig_1171	2799	8	N	N	1	*	*,1171,*
contig_191	2799	7	N	N	1	*	*,191,*
contig_822	2797	10	N	N	1	*	*,822,*
contig_1214	2795	11	N	N	2	*	*,1214,*
contig_1090	2794	32	N	N	3	*	*,1090,*
contig_874	2793	19	N	N	3	*	*,874,*
contig_1604	2792	7	N	N	1	*	*,1604,*
contig_1697	2792	11	N	N	2	*	*,1697,*
contig_446	2792	14	N	N	2	*	*,446,*
contig_749	2791	10	N	N	2	*	*,749,*
contig_1389	2788	6	N	N	1	*	*,1389,*
contig_1759	2784	6	N	N	1	*	*,1759,*
contig_1258	2781	6	N	N	1	*	*,1258,*
contig_1308	2781	9	N	N	2	*	*,1308,*
contig_1616	2780	14	N	N	3	*	*,1616,*
contig_1015	2777	3	N	N	1	*	*,1015,*
contig_2347	2777	3	N	N	1	*	*,2347,*
contig_1136	2776	11	N	N	2	*	*,1136,*
contig_1285	2776	9	N	N	2	*	*,1285,*
contig_1288	2776	6	N	N	1	*	*,1288,*
contig_1617	2774	11	N	N	2	*	*,1617,*
contig_183	2774	47	N	N	3	*	*,183,*
contig_1877	2771	17	N	N	4	*	*,1877,*
contig_1133	2770	7	N	N	1	*	*,1133,*
contig_885	2769	12	N	N	3	*	*,885,*
contig_1439	2768	6	N	N	1	*	*,1439,*
contig_2091	2768	9	N	N	1	*	*,2091,*
contig_878	2764	13	N	N	2	*	*,878,*
contig_2168	2763	9	N	N	2	*	*,2168,*
contig_1286	2759	18	N	N	3	*	*,1286,*
contig_2004	2759	8	N	N	1	*	*,2004,*
contig_750	2758	5	N	N	1	*	*,750,*
contig_1619	2757	7	N	N	1	*	*,1619,*
contig_1883	2757	19	N	N	4	*	*,1883,*
contig_2372	2757	3	N	N	1	*	*,2372,*
contig_1231	2755	5	N	N	1	*	*,1231,*
contig_1632	2753	6	N	N	1	*	*,1632,*
contig_2248	2748	13	N	N	3	*	*,2248,*
contig_378	2747	5	N	N	1	*	*,378,*
contig_604	2740	6	N	N	1	*	*,604,*
contig_390	2738	7	N	N	1	*	*,390,*
contig_475	2738	18	N	N	2	*	*,475,*
contig_1548	2736	17	N	N	3	*	*,1548,*
contig_1181	2735	20	N	N	4	*	*,1181,*
contig_2544	2735	7	N	N	1	*	*,2544,*
contig_168	2730	9	N	N	1	*	*,168,*
contig_640	2729	6	N	N	1	*	*,640,*
contig_1493	2728	24	N	N	3	*	*,1493,*
contig_1723	2728	6	N	N	1	*	*,1723,*
contig_2255	2727	4	N	N	1	*	*,2255,*
contig_1342	2726	8	N	N	2	*	*,1342,*
contig_1764	2726	8	N	N	2	*	*,1764,*
contig_1124	2723	5	N	N	1	*	*,1124,*
contig_1911	2723	4	N	N	1	*	*,1911,*
contig_465	2721	15	N	N	2	*	*,465,*
contig_2226	2720	28	N	N	2	*	*,2226,*
contig_2561	2720	6	Y	Y	1	*	2561
contig_1621	2719	9	N	N	2	*	*,1621,*
contig_2030	2719	14	N	N	2	*	*,2030,*
contig_689	2719	13	N	N	3	*	*,689,*
contig_1686	2717	4	N	N	1	*	*,1686,*
contig_1163	2716	5	N	N	1	*	*,1163,*
contig_2007	2715	8	N	N	2	*	*,2007,*
contig_1324	2714	10	N	N	2	*	*,1324,*
contig_958	2713	15	N	N	2	*	*,958,*
contig_2035	2711	9	N	N	2	*	*,2035,*
contig_470	2710	10	N	N	2	*	*,470,*
contig_707	2710	13	N	N	3	*	*,707,*
contig_987	2708	21	N	N	2	*	*,987,*
contig_1871	2706	9	N	N	1	*	*,1871,*
contig_2477	2706	20	Y	Y	1	140	2477
contig_341	2706	14	N	N	3	*	*,341,*
contig_651	2706	10	N	N	2	*	*,651,*
contig_1676	2705	9	N	N	1	*	*,1676,*
contig_1921	2704	8	N	N	2	*	*,1921,*
contig_2016	2704	7	N	N	1	*	*,2016,*
contig_2213	2704	7	N	N	1	*	*,2213,*
contig_1320	2703	8	N	N	1	*	*,1320,*
contig_1312	2702	8	N	N	1	*	*,1312,*
contig_1868	2702	9	N	N	1	*	*,1868,*
contig_1795	2701	43	N	N	3	*	*,1795,*
contig_548	2701	4	N	N	1	*	*,548,*
contig_2207	2700	12	N	N	3	*	*,2207,*
contig_1426	2699	7	N	N	1	*	*,1426,*
contig_1972	2698	6	N	N	1	*	*,1972,*
contig_596	2698	5	N	N	1	*	*,596,*
contig_783	2698	17	N	N	2	*	*,783,*
contig_466	2697	20	N	N	2	*	*,466,*
contig_2159	2696	6	N	N	1	*	*,2159,*
contig_1486	2694	9	N	N	1	*	*,1486,*
contig_1784	2694	6	N	N	1	*	*,1784,*
contig_1624	2693	27	N	N	2	*	*,1624,*
contig_1873	2692	10	N	N	2	*	*,1873,*
contig_1896	2692	8	N	N	1	*	*,1896,*
contig_2017	2690	7	N	N	1	*	*,2017,*
contig_1748	2689	6	N	N	1	*	*,1748,*
contig_2346	2689	8	N	N	1	*	*,2346,*
contig_1104	2688	22	N	N	1	*	*,1104,*
contig_511	2688	5	N	N	1	*	*,511,*
contig_585	2688	26	N	N	2	*	*,585,*
contig_1267	2687	6	N	N	1	*	*,1267,*
contig_717	2687	6	N	N	1	*	*,717,*
contig_656	2685	16	N	N	4	*	*,656,*
contig_967	2685	9	N	N	1	*	*,967,*
contig_1004	2683	21	N	Y	1	190	*,1004,*
contig_1574	2683	6	N	N	1	*	*,1574,*
contig_1242	2682	23	N	N	4	*	*,1242,*
contig_2199	2682	7	N	N	1	*	*,2199,*
contig_2054	2681	11	N	N	2	*	*,2054,*
contig_933	2680	9	N	N	2	*	*,933,*
contig_1174	2677	10	N	N	1	*	*,1174,*
contig_1844	2676	6	N	N	1	*	*,1844,*
contig_1153	2674	6	N	N	1	*	*,1153,*
contig_936	2674	9	N	N	2	*	*,936,*
contig_1256	2673	9	N	N	2	*	*,1256,*
contig_1188	2671	12	N	N	3	*	*,1188,*
contig_2289	2671	31	N	N	6	*	*,2289,*
contig_621	2671	16	N	N	3	*	*,621,*
contig_1162	2670	7	N	N	1	*	*,1162,*
contig_1695	2669	12	N	N	1	*	*,1695,*
contig_891	2668	10	N	N	2	*	*,891,*
contig_148	2667	10	N	N	2	*	*,148,*
contig_2380	2667	13	N	N	2	*	*,2380,*
contig_538	2667	43	N	N	3	*	*,538,*
contig_1063	2666	12	N	N	2	*	*,1063,*
contig_1154	2666	5	N	N	1	*	*,1154,*
contig_1203	2665	8	N	N	1	*	*,1203,*
contig_618	2665	7	N	N	1	*	*,618,*
contig_1973	2664	4	N	N	1	*	*,1973,*
contig_2086	2664	40	N	N	3	*	*,2086,*
contig_1283	2662	11	N	N	2	*	*,1283,*
contig_1509	2662	9	N	N	1	*	*,1509,*
contig_2293	2661	10	N	N	2	*	*,2293,*
contig_1613	2659	3	N	N	1	*	*,1613,*
contig_1808	2657	30	N	N	3	*	*,1808,*
contig_371	2657	8	N	N	1	*	*,371,*
contig_606	2657	22	N	N	3	*	*,606,*
contig_2586	2656	10	N	N	1	*	*,2586,*
contig_1375	2655	6	N	N	1	*	*,1375,*
contig_1216	2654	7	N	N	1	*	*,1216,*
contig_1249	2654	6	N	N	1	*	*,1249,*
contig_1622	2653	9	N	N	1	*	*,1622,*
contig_2354	2652	13	N	N	2	*	*,2354,*
contig_1699	2651	5	N	N	1	*	*,1699,*
contig_754	2651	7	N	N	1	*	*,754,*
contig_1807	2650	19	N	N	4	*	*,1807,*
contig_1304	2649	12	N	N	3	*	*,1304,*
contig_231	2649	8	N	N	1	*	*,231,*
contig_569	2649	27	N	N	5	*	*,569,*
contig_1289	2648	21	N	N	3	*	*,1289,*
contig_2014	2648	15	N	N	3	*	*,2014,*
contig_1081	2647	30	N	N	3	*	*,1081,*
contig_1650	2646	7	N	N	1	*	*,1650,*
contig_1291	2640	5	N	N	1	*	*,1291,*
contig_1511	2637	7	N	N	1	*	*,1511,*
contig_344	2637	5	N	N	1	*	*,344,*
contig_1094	2636	6	N	N	1	*	*,1094,*
contig_1066	2635	15	N	N	3	*	*,1066,*
contig_649	2635	7	N	N	1	*	*,649,*
contig_443	2634	21	Y	Y	1	126	443
contig_1284	2629	6	N	N	1	*	*,1284,*
contig_1290	2629	27	N	N	3	*	*,1290,*
contig_2027	2625	19	N	N	3	*	*,2027,*
contig_1751	2622	11	N	N	1	*	*,1751,*
contig_597	2622	7	N	N	1	*	*,597,*
contig_1836	2621	6	N	N	1	*	*,1836,*
contig_1257	2619	4	N	N	1	*	*,1257,*
contig_1834	2618	21	N	N	3	*	*,1834,*
contig_1725	2617	9	N	N	2	*	*,1725,*
contig_1470	2615	11	N	N	2	*	*,1470,*
contig_1590	2614	10	N	N	1	*	*,1590,*
contig_1474	2611	8	N	N	2	*	*,1474,*
contig_1298	2610	24	N	N	4	*	*,1298,*
contig_767	2607	20	N	Y	1	200	*,767,*
contig_2286	2605	9	N	N	2	*	*,2286,*
contig_1233	2604	7	N	N	1	*	*,1233,*
contig_966	2604	7	N	N	1	*	*,966,*
contig_44	2603	14	N	N	3	*	*,44,*
contig_1255	2600	6	N	N	1	*	*,1255,*
contig_1870	2599	7	N	N	1	*	*,1870,*
contig_2218	2598	6	N	N	1	*	*,2218,*
contig_2360	2598	7	N	N	1	*	*,2360,*
contig_1345	2595	6	N	N	1	*	*,1345,*
contig_634	2595	9	N	N	1	*	*,634,*
contig_198	2591	27	N	N	3	*	*,198,*
contig_898	2590	6	N	N	1	*	*,898,*
contig_586	2587	20	N	N	2	*	*,586,*
contig_2090	2586	8	N	N	1	*	*,2090,*
contig_905	2585	6	N	N	1	*	*,905,*
contig_991	2585	11	N	N	2	*	*,991,*
contig_1341	2583	4	N	N	1	*	*,1341,*
contig_1228	2582	7	N	N	1	*	*,1228,*
contig_1323	2581	10	N	N	2	*	*,1323,*
contig_932	2581	8	N	N	2	*	*,932,*
contig_1082	2580	4	N	N	1	*	*,1082,*
contig_302	2580	7	N	N	1	*	*,302,*
contig_867	2580	11	N	N	1	*	*,867,*
contig_1639	2577	6	N	N	1	*	*,1639,*
contig_1947	2576	10	N	N	2	*	*,1947,*
contig_1319	2575	8	N	N	2	*	*,1319,*
contig_1578	2575	5	N	N	1	*	*,1578,*
contig_1767	2575	40	N	N	4	*	*,1767,*
contig_2254	2575	8	N	N	2	*	*,2254,*
contig_1550	2574	10	N	N	2	*	*,1550,*
contig_1900	2573	8	N	N	1	*	*,1900,*
contig_2125	2571	34	N	N	4	*	*,2125,*
contig_1706	2569	7	N	N	1	*	*,1706,*
contig_1927	2568	25	N	N	5	*	*,1927,*
contig_1897	2567	6	N	N	1	*	*,1897,*
contig_338	2566	21	Y	Y	1	162	338
contig_521	2566	6	N	N	1	*	*,521,*
contig_1264	2565	10	N	N	2	*	*,1264,*
contig_2194	2565	21	N	N	1	*	*,2194,*
contig_1602	2563	7	N	N	1	*	*,1602,*
contig_275	2563	11	N	N	2	*	*,275,*
contig_1793	2562	4	N	N	1	*	*,1793,*
contig_2023	2561	9	N	N	2	*	*,2023,*
contig_2130	2561	7	N	N	1	*	*,2130,*
contig_549	2561	29	N	N	1	*	*,549,*
contig_218	2557	29	N	N	3	*	*,218,*
contig_694	2556	11	N	N	2	*	*,694,*
contig_1016	2555	12	N	N	2	*	*,1016,*
contig_1127	2555	6	N	N	1	*	*,1127,*
contig_194	2554	83	N	Y	1	184	*,194,*
contig_1033	2549	7	N	N	1	*	*,1033,*
contig_1797	2549	14	N	N	3	*	*,1797,*
contig_420	2549	14	N	N	3	*	*,420,*
contig_1263	2548	18	N	N	3	*	*,1263,*
contig_1496	2546	8	N	N	2	*	*,1496,*
contig_1593	2544	6	N	N	1	*	*,1593,*
contig_2205	2544	38	N	N	4	*	*,2205,*
contig_1166	2543	7	N	N	1	*	*,1166,*
contig_703	2543	5	N	N	1	*	*,703,*
contig_1109	2542	6	N	N	1	*	*,1109,*
contig_1157	2542	5	N	N	1	*	*,1157,*
contig_1904	2541	6	N	N	1	*	*,1904,*
contig_1071	2535	12	N	N	3	*	*,1071,*
contig_2005	2535	11	N	N	2	*	*,2005,*
contig_735	2535	6	N	N	1	*	*,735,*
contig_1813	2533	16	N	N	4	*	*,1813,*
contig_2051	2533	6	N	N	1	*	*,2051,*
contig_1913	2531	5	N	N	1	*	*,1913,*
contig_1963	2531	10	N	N	2	*	*,1963,*
contig_815	2528	21	N	N	3	*	*,815,*
contig_1384	2525	34	N	N	2	*	*,1384,*
contig_1576	2525	6	N	N	1	*	*,1576,*
contig_1247	2523	28	N	N	3	*	*,1247,*
contig_1297	2522	9	N	N	1	*	*,1297,*
contig_1194	2521	6	N	N	1	*	*,1194,*
contig_1735	2521	10	N	N	2	*	*,1735,*
contig_2191	2516	8	N	N	1	*	*,2191,*
contig_577	2516	5	N	N	1	*	*,577,*
contig_24	2515	26	N	N	1	*	9,24,*
contig_1079	2514	12	N	N	1	*	*,1079,*
contig_178	2512	7	N	N	1	*	*,178,*
contig_2046	2512	7	N	N	1	*	*,2046,*
contig_2115	2511	6	N	N	1	*	*,2115,*
contig_702	2511	8	N	N	1	*	*,702,*
contig_782	2511	7	N	N	1	*	*,782,*
contig_923	2510	6	N	N	1	*	*,923,*
contig_1433	2509	3	N	N	1	*	*,1433,*
contig_1892	2509	5	N	N	1	*	*,1892,*
contig_2139	2509	17	N	N	2	*	*,2139,*
contig_147	2507	22	N	N	1	*	*,147,*
contig_2001	2507	14	N	N	2	*	*,2001,*
contig_2179	2507	14	N	N	2	*	*,2179,*
contig_2450	2506	23	N	N	3	*	*,2450,*
contig_1607	2504	24	N	N	3	*	*,1607,*
contig_1986	2504	15	N	N	3	*	*,1986,*
contig_1829	2499	9	N	N	2	*	*,1829,*
contig_1512	2496	7	N	N	1	*	*,1512,*
contig_1077	2495	9	N	N	2	*	*,1077,*
contig_1253	2494	26	N	N	2	*	*,1253,*
contig_1968	2493	8	N	N	2	*	*,1968,*
contig_1516	2492	6	N	N	1	*	*,1516,*
contig_2019	2492	13	N	N	3	*	*,2019,*
contig_2156	2492	5	N	N	1	*	*,2156,*
contig_826	2492	13	N	N	1	*	*,826,*
contig_2058	2490	5	N	N	1	*	*,2058,*
contig_2353	2490	10	N	N	2	*	*,2353,*
contig_567	2489	7	N	N	1	*	*,567,*
contig_1659	2488	6	N	N	1	*	*,1659,*
contig_715	2485	30	N	N	3	*	*,715,*
contig_1410	2483	11	N	N	2	*	*,1410,*
contig_1715	2483	14	N	N	3	*	*,1715,*
contig_1752	2483	11	N	N	2	*	*,1752,*
contig_1644	2481	5	N	N	1	*	*,1644,*
contig_426	2479	5	N	N	1	*	*,426,*
contig_2314	2477	22	N	N	2	*	*,2314,*
contig_916	2477	8	N	N	2	*	*,916,*
contig_256	2476	18	N	N	3	*	*,256,*
contig_1878	2475	7	N	N	1	*	*,1878,*
contig_1906	2475	8	N	N	2	*	*,1906,*
contig_1982	2475	7	N	N	1	*	*,1982,*
contig_1814	2474	5	N	N	1	*	*,1814,*
contig_1357	2472	24	N	N	6	*	*,1357,*
contig_582	2472	6	N	N	1	*	*,582,*
contig_2080	2471	7	N	N	1	*	*,2080,*
contig_833	2471	25	N	N	2	*	*,833,*
contig_1068	2468	7	N	N	1	*	*,1068,*
contig_646	2468	12	N	N	2	*	*,646,*
contig_2225	2467	8	N	N	1	*	*,2225,*
contig_1422	2466	12	N	N	2	*	*,1422,*
contig_1096	2465	9	N	N	2	*	*,1096,*
contig_752	2465	11	N	N	1	*	*,752,*
contig_1123	2464	8	N	N	2	*	*,1123,*
contig_1744	2463	28	N	N	5	*	*,1744,*
contig_1832	2462	5	N	N	1	*	*,1832,*
contig_2275	2461	7	N	N	1	*	*,2275,*
contig_926	2461	26	N	N	2	*	*,926,*
contig_1034	2460	12	N	N	3	*	*,1034,*
contig_858	2460	4	N	N	1	*	*,858,*
contig_1855	2459	14	N	N	3	*	*,1855,*
contig_657	2459	32	N	N	2	*	*,657,*
contig_832	2459	24	N	N	4	*	*,832,*
contig_1024	2458	11	N	N	2	*	*,1024,*
contig_1572	2458	12	N	N	3	*	*,1572,*
contig_1919	2457	24	N	N	3	*	*,1919,*
contig_450	2457	8	N	N	2	*	*,450,*
contig_655	2457	7	N	N	1	*	*,655,*
contig_755	2457	9	N	N	2	*	*,755,*
contig_1780	2454	8	N	N	2	*	*,1780,*
contig_332	2454	22	N	N	2	*	*,332,*
contig_894	2454	8	N	N	1	*	*,894,*
contig_1060	2453	4	N	N	1	*	*,1060,*
contig_425	2453	7	N	N	1	*	*,425,*
contig_643	2453	6	N	N	1	*	*,643,*
contig_1414	2452	4	N	N	1	*	*,1414,*
contig_2132	2452	19	N	N	2	*	*,2132,*
contig_1669	2451	6	N	N	1	*	*,1669,*
contig_1809	2451	17	N	N	3	*	*,1809,*
contig_2294	2451	9	N	N	2	*	*,2294,*
contig_1078	2449	4	N	N	1	*	*,1078,*
contig_1481	2449	5	N	N	1	*	*,1481,*
contig_479	2449	8	N	N	2	*	*,479,*
contig_1293	2448	4	N	N	1	*	*,1293,*
contig_1208	2447	9	N	N	1	*	*,1208,*
contig_907	2447	6	N	N	1	*	*,907,*
contig_1139	2446	6	N	N	1	*	*,1139,*
contig_1394	2446	3	N	N	1	*	*,1394,*
contig_2092	2446	6	N	N	1	*	*,2092,*
contig_770	2445	5	N	N	1	*	*,770,*
contig_1129	2444	26	N	N	4	*	*,1129,*
contig_1704	2444	36	N	N	1	*	*,1704,*
contig_2089	2443	8	N	N	1	*	*,2089,*
contig_2031	2441	13	N	N	2	*	*,2031,*
contig_1334	2440	5	N	N	1	*	*,1334,*
contig_627	2440	8	N	N	2	*	*,627,*
contig_1716	2437	8	N	N	2	*	*,1716,*
contig_734	2437	4	N	N	1	*	*,734,*
contig_1600	2436	16	N	N	2	*	*,1600,*
contig_1901	2436	9	N	N	1	*	*,1901,*
contig_2357	2436	23	N	N	3	*	*,2357,*
contig_837	2435	26	N	N	3	*	*,837,*
contig_1238	2433	12	N	N	2	*	*,1238,*
contig_1732	2432	22	N	N	4	*	*,1732,*
contig_1863	2432	7	N	N	1	*	*,1863,*
contig_417	2432	5	N	N	1	*	*,417,*
contig_2055	2431	8	N	N	2	*	*,2055,*
contig_528	2431	9	N	N	2	*	*,528,*
contig_1392	2429	8	N	N	1	*	*,1392,*
contig_1091	2428	8	N	N	2	*	*,1091,*
contig_2339	2428	11	N	N	1	*	*,2339,*
contig_1359	2427	11	N	N	1	*	*,1359,*
contig_795	2425	8	N	N	1	*	*,795,*
contig_1039	2424	6	N	N	1	*	*,1039,*
contig_1833	2424	10	N	N	2	*	*,1833,*
contig_683	2424	10	N	N	2	*	*,683,*
contig_1956	2423	8	N	N	1	*	*,1956,*
contig_1026	2420	21	N	N	3	*	*,1026,*
contig_1526	2420	8	N	N	1	*	*,1526,*
contig_1805	2419	12	N	N	3	*	*,1805,*
contig_1890	2418	6	N	N	1	*	*,1890,*
contig_1912	2418	10	N	N	2	*	*,1912,*
contig_2169	2418	5	N	N	1	*	*,2169,*
contig_565	2417	7	N	N	1	*	*,565,*
contig_460	2414	8	N	N	2	*	*,460,*
contig_1210	2413	8	N	N	1	*	*,1210,*
contig_1507	2413	6	N	N	1	*	*,1507,*
contig_527	2413	7	N	N	1	*	*,527,*
contig_1515	2409	37	N	N	5	*	*,1515,*
contig_1554	2408	8	N	N	1	*	*,1554,*
contig_392	2406	3	N	N	1	*	*,392,*
contig_196	2402	4	N	N	1	*	*,196,*
